File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Seapoint,PAR:CTD [µE/m^2/sec]
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,21,7.4887,32.5194,25.4245,60.5,6.77,294.8,1.268,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,21,7.4798,32.5205,25.4266,59.6,6.79,295.4,0.862,116.0
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,21,7.4912,32.5188,25.4237,59.5,6.8,296.1,1.135,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,21,7.5427,32.5166,25.4148,59.8,6.8,296.2,1.26,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,21,7.5186,32.519,25.42,59.9,6.78,295.4,1.251,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,21,7.4765,32.5225,25.4286,60.3,6.79,295.5,1.285,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,22,7.5511,32.5132,25.4109,60.5,6.78,295.0,1.254,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,22,7.5178,32.516999999999996,25.4185,60.7,6.77,294.7,1.2109999999999999,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,22,7.4891,32.5193,25.4243,60.5,6.78,295.1,1.325,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,22,7.4767,32.5203,25.4269,59.6,6.79,295.8,0.9390000000000001,111.9
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,22,7.4894,32.519,25.4241,59.6,6.8,296.1,1.153,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,22,7.5346,32.5172,25.4164,59.6,6.81,296.7,1.247,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,22,7.5187,32.5192,25.4201,59.8,6.8,295.9,1.27,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,22,7.4699,32.5227,25.4297,60.3,6.79,295.8,1.249,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,23,7.5501,32.5133,25.4111,60.5,6.77,294.7,1.248,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,23,7.513999999999999,32.5179,25.4198,60.7,6.76,294.3,1.234,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,23,7.4891,32.5194,25.4244,60.5,6.78,295.1,1.315,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,23,7.4747,32.5204,25.4272,59.5,6.79,295.4,0.965,93.1
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,23,7.4856,32.519,25.4246,59.5,6.8,296.1,1.197,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,23,7.531000000000001,32.5175,25.4171,59.4,6.81,296.4,1.2990000000000002,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,23,7.5187,32.5191,25.4201,59.8,6.79,295.5,1.23,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,23,7.4714,32.5227,25.4295,60.3,6.79,295.6,1.186,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,24,7.5453,32.514,25.4124,60.6,6.76,294.4,1.2229999999999999,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,24,7.5127,32.5181,25.4201,60.6,6.76,294.4,1.2009999999999998,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,24,7.489,32.5194,25.4244,60.5,6.77,294.8,1.288,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,24,7.4729,32.5205,25.4275,59.6,6.8,295.9,1.035,77.7
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,24,7.4827,32.5193,25.4252,59.5,6.8,296.0,1.2229999999999999,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,24,7.5222,32.5179,25.4186,59.6,6.81,296.5,1.2790000000000001,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,24,7.5123,32.5198,25.4215,59.9,6.81,296.4,1.2830000000000001,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,24,7.4644,32.5231,25.4308,60.3,6.8,296.1,1.224,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,25,7.5371,32.515,25.4143,60.5,6.78,295.1,1.224,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,25,7.5129,32.518,25.42,60.5,6.75,294.0,1.2570000000000001,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,25,7.4892,32.5194,25.4244,60.6,6.77,294.7,1.3159999999999998,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,25,7.4709,32.5204,25.4277,59.6,6.8,296.3,1.119,67.2
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,25,7.4822,32.5193,25.4253,59.6,6.8,296.0,1.27,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,25,7.5156,32.5181,25.4197,59.5,6.82,296.7,1.3,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,25,7.4979,32.5211,25.4245,59.9,6.8,296.0,1.227,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,25,7.4572,32.5236,25.4321,60.4,6.79,295.7,1.225,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,26,7.5325,32.5163,25.4159,60.6,6.78,295.1,1.209,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,26,7.5126,32.518,25.4201,60.5,6.76,294.4,1.301,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,26,7.4887,32.5195,25.4246,60.3,6.78,295.0,1.247,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,26,7.4705,32.5205,25.4279,59.7,6.8,296.0,1.1520000000000001,61.4
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,26,7.4819,32.5194,25.4254,59.6,6.8,296.2,1.3030000000000002,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,26,7.5112,32.5187,25.4208,59.4,6.82,296.9,1.311,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,26,7.4977,32.5209,25.4244,59.8,6.79,295.8,1.245,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,26,7.4548,32.5233,25.4322,60.4,6.79,295.7,1.2309999999999999,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,27,7.531000000000001,32.5168,25.4165,60.5,6.77,294.8,1.236,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,27,7.5123,32.5181,25.4202,60.5,6.77,294.7,1.271,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,27,7.4879,32.5196,25.4247,60.5,6.77,294.6,1.247,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,27,7.4703,32.5206,25.428,59.7,6.79,295.8,1.172,58.5
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,27,7.4815,32.5194,25.4255,59.6,6.8,296.0,1.249,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,27,7.5032,32.5188,25.421999999999997,59.6,6.8,296.3,1.367,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,27,7.4983,32.5208,25.4242,59.8,6.8,296.1,1.232,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,27,7.4523,32.5235,25.4327,60.4,6.79,295.6,1.214,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,28,7.5301,32.516999999999996,25.4168,60.5,6.78,295.1,1.272,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,28,7.5120000000000005,32.5181,25.4202,60.5,6.75,294.1,1.236,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,28,7.487,32.5195,25.4248,60.5,6.78,295.2,1.2570000000000001,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,28,7.4697,32.5206,25.4281,59.7,6.8,296.0,1.24,54.2
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,28,7.4797,32.5195,25.4258,59.6,6.8,296.1,1.288,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,28,7.4936,32.5194,25.4238,59.5,6.8,296.3,1.3719999999999999,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,28,7.5001,32.5208,25.424,59.8,6.81,296.5,1.228,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,28,7.4499,32.5235,25.4331,60.4,6.79,295.4,1.226,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,29,7.5293,32.5172,25.4171,60.5,6.77,294.8,1.26,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,29,7.5109,32.5183,25.4205,60.5,6.75,294.0,1.264,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,29,7.4863,32.5194,25.4248,60.6,6.76,294.5,1.3030000000000002,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,29,7.4692,32.5205,25.428,59.3,6.8,296.0,1.261,49.8
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,29,7.4787,32.5197,25.4261,59.6,6.8,295.9,1.321,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,29,7.4879999999999995,32.5195,25.4247,59.4,6.8,296.3,1.406,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,29,7.4766,32.5215,25.4278,59.9,6.8,296.1,1.286,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,29,7.4479999999999995,32.5234,25.4333,60.4,6.79,295.6,1.212,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,30,7.5272,32.5177,25.4178,60.6,6.78,295.2,1.2570000000000001,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,30,7.5105,32.5184,25.4207,60.5,6.77,294.6,1.25,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,30,7.4859,32.5195,25.4249,60.6,6.77,294.7,1.295,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,30,7.4681,32.5206,25.4283,59.8,6.79,295.7,1.237,44.5
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,30,7.4764,32.5198,25.4265,59.6,6.8,295.9,1.3119999999999998,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,30,7.4883,32.5195,25.4246,59.4,6.79,295.6,1.446,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,30,7.4718,32.5221,25.4289,59.9,6.79,295.8,1.29,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,30,7.4471,32.5236,25.4335,60.5,6.77,294.8,1.287,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,31,7.5266,32.5179,25.418000000000003,60.5,6.77,294.6,1.2229999999999999,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,31,7.5097,32.5184,25.4208,60.6,6.76,294.3,1.3219999999999998,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,31,7.486000000000001,32.5194,25.4249,60.6,6.77,294.8,1.287,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,31,7.4682,32.5207,25.4283,59.8,6.8,296.1,1.271,39.4
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,31,7.4752,32.52,25.4268,59.6,6.8,296.1,1.334,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,31,7.4889,32.5194,25.4244,59.5,6.79,295.7,1.396,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,31,7.4688,32.5224,25.4296,59.9,6.79,295.4,1.256,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,31,7.4462,32.5235,25.4336,60.5,6.78,295.0,1.237,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,32,7.5261,32.5178,25.418000000000003,60.7,6.77,294.9,1.25,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,32,7.5083,32.5186,25.4211,60.5,6.77,294.7,1.2930000000000001,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,32,7.486000000000001,32.5196,25.425,60.5,6.78,295.0,1.281,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,32,7.4684,32.5207,25.4283,59.8,6.79,295.6,1.263,38.8
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,32,7.4754,32.5199,25.4267,59.7,6.8,296.3,1.324,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,32,7.4892,32.5194,25.4244,59.5,6.8,296.3,1.3940000000000001,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,32,7.4621,32.5226,25.4307,59.8,6.72,292.4,1.305,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,32,7.4374,32.524,25.4352,60.5,6.78,295.1,1.218,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,33,7.5255,32.5179,25.4182,60.7,6.78,295.0,1.264,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,33,7.507000000000001,32.5188,25.4215,60.5,6.77,294.7,1.284,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,33,7.486000000000001,32.5195,25.4249,60.6,6.77,294.6,1.28,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,33,7.4682,32.5206,25.4283,59.9,6.79,295.7,1.291,39.7
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,33,7.4751,32.52,25.4268,59.8,6.8,296.2,1.3519999999999999,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,33,7.4897,32.5194,25.4243,59.5,6.81,296.4,1.406,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,33,7.4565,32.5229,25.4317,59.8,6.74,293.5,1.3219999999999998,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,33,7.4278,32.5244,25.4368,60.5,6.77,294.9,1.2109999999999999,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,34,7.5248,32.5179,25.4183,60.7,6.77,294.7,1.268,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,34,7.5065,32.5188,25.4215,60.5,6.77,294.7,1.298,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,34,7.4855,32.5195,25.425,60.5,6.77,294.9,1.2790000000000001,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,34,7.4676,32.5207,25.4284,59.9,6.8,295.9,1.349,36.9
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,34,7.4745,32.5201,25.427,59.8,6.8,296.3,1.325,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,34,7.4895,32.5194,25.4244,59.4,6.81,296.5,1.474,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,34,7.4516,32.5232,25.4326,59.9,6.79,295.4,1.331,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,34,7.4252,32.5242,25.436999999999998,60.6,6.78,295.3,1.258,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,35,7.5245,32.5181,25.4185,60.6,6.77,294.8,1.2590000000000001,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,35,7.5056,32.5191,25.4219,60.5,6.77,294.6,1.28,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,35,7.4847,32.5196,25.4252,60.6,6.78,295.0,1.219,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,35,7.4675,32.5207,25.4284,59.8,6.79,295.6,1.348,31.9
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,35,7.4747,32.5201,25.427,59.7,6.8,296.1,1.3530000000000002,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,35,7.4896,32.5194,25.4244,59.4,6.81,296.4,1.4509999999999998,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,35,7.4508,32.5231,25.4326,59.9,6.8,296.0,1.286,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,35,7.4205,32.5242,25.4377,60.5,6.79,295.4,1.249,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,36,7.5242,32.5182,25.4186,60.7,6.77,294.7,1.2670000000000001,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,36,7.505,32.5191,25.421999999999997,60.4,6.75,294.0,1.253,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,36,7.485,32.5195,25.4251,60.6,6.77,294.7,1.217,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,36,7.4668,32.5207,25.4285,59.8,6.79,295.7,1.296,28.1
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,36,7.4719,32.5204,25.4276,59.7,6.8,296.1,1.355,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,36,7.4898,32.5193,25.4242,59.5,6.81,296.3,1.419,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,36,7.4313,32.5239,25.436,59.9,6.8,296.1,1.295,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,36,7.4158,32.5242,25.4383,60.7,6.78,295.3,1.268,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,37,7.5241,32.5184,25.4188,60.7,6.78,295.0,1.263,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,37,7.5048,32.5192,25.4221,60.5,6.76,294.5,1.3730000000000002,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,37,7.4851,32.5196,25.4251,60.5,6.78,295.0,1.2690000000000001,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,37,7.4665,32.5208,25.4287,59.9,6.8,296.0,1.318,26.3
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,37,7.4719,32.5204,25.4276,59.8,6.79,295.8,1.345,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,37,7.4898,32.5193,25.4242,59.4,6.81,296.3,1.423,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,37,7.4301,32.524,25.4362,59.9,6.81,296.4,1.2790000000000001,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,37,7.4146,32.5242,25.4385,60.7,6.78,295.1,1.251,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,38,7.5242,32.5184,25.4188,60.6,6.78,295.0,1.2770000000000001,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,38,7.5034,32.5193,25.4224,60.4,6.75,294.0,1.3559999999999999,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,38,7.4851,32.5196,25.4251,60.5,6.78,295.0,1.2770000000000001,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,38,7.4668,32.5208,25.4286,60.0,6.79,295.7,1.325,25.7
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,38,7.4718,32.5203,25.4275,59.8,6.79,295.8,1.3459999999999999,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,38,7.4896,32.5194,25.4244,59.4,6.8,296.1,1.415,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,38,7.4299,32.524,25.4362,59.9,6.81,296.5,1.304,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,38,7.4124,32.5246,25.4391,60.8,6.78,295.0,1.213,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,39,7.5239,32.5184,25.4188,60.5,6.78,295.0,1.238,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,39,7.5031,32.5193,25.4224,60.4,6.76,294.2,1.382,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,39,7.4851,32.5197,25.4252,60.6,6.78,295.0,1.256,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,39,7.4662,32.5208,25.4287,59.9,6.79,295.7,1.3090000000000002,23.7
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,39,7.4717,32.5205,25.4277,59.8,6.79,295.5,1.383,
2015-01-0095.ctd,UTC,19/02/2015, 06:53,95,49.999829999999996,-145.0,P26,Mid-ship,39,7.4898,32.5196,25.4245,59.5,6.8,295.9,1.425,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,39,7.4284,32.5239,25.4364,59.9,6.81,296.4,1.2930000000000001,
2015-01-0101.ctd,UTC,19/02/2015, 15:30,101,49.999829999999996,-145.0,P26,Mid-ship,39,7.4129,32.5246,25.4391,60.8,6.77,294.9,1.208,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,40,7.5214,32.5187,25.4194,60.5,6.78,295.0,1.242,
2015-01-0087.ctd,UTC,18/02/2015, 13:24,87,49.999829999999996,-144.99966,P26,Mid-ship,40,7.5036,32.5193,25.4223,60.4,6.78,295.0,1.298,
2015-01-0089.ctd,UTC,18/02/2015, 18:12,89,49.999829999999996,-145.00034,P26,Mid-ship,40,7.4851,32.5197,25.4252,60.6,6.77,294.8,1.344,
2015-01-0091.ctd,UTC,18/02/2015, 21:49,91,50.00033,-144.9995,P26,Mid-ship,40,7.466,32.5208,25.4287,60.0,6.79,295.8,1.2930000000000001,22.0
