File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,231,4.0958,33.7556,26.8123,67.7,2.8,121.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,232,4.1241,33.7696,26.8205,67.4,2.66,115.5,0.11900000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,232,4.2847,33.7793,26.8115,67.7,2.66,115.5,0.11599999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,232,4.0915,33.7572,26.814,67.7,2.79,121.1,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,233,4.122,33.7705,26.8214,67.4,2.67,116.3,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,233,4.2359,33.7787,26.8161,67.7,2.64,114.8,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,233,4.0928,33.7582,26.8146,67.7,2.78,120.7,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,234,4.1213,33.7719,26.8226,67.4,2.66,115.7,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,234,4.2066,33.7758,26.8169,67.7,2.63,114.6,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,234,4.0967,33.7597,26.8154,67.7,2.8,121.9,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,235,4.1136,33.7721,26.8235,67.4,2.69,116.8,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,235,4.1986,33.7771,26.8187,67.7,2.68,116.4,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,235,4.1194,33.7644,26.8168,67.7,2.81,122.2,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,236,4.1098,33.7732,26.8248,67.4,2.67,116.1,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,236,4.1917,33.7771,26.8194,67.7,2.62,114.1,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,236,4.138999999999999,33.7712,26.8202,67.7,2.71,118.0,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,237,4.1155,33.7762,26.8266,67.4,2.6,113.1,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,237,4.1867,33.7767,26.8196,67.6,2.66,115.6,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,237,4.1399,33.7725,26.8211,67.7,2.66,115.7,0.11,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,238,4.1866,33.7769,26.8198,67.7,2.67,115.9,0.11199999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,238,4.145,33.7739,26.8217,67.7,2.59,112.7,0.114,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,239,4.1204,33.7788,26.8282,67.4,2.58,112.2,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,239,4.1905,33.7777,26.82,67.7,2.62,114.0,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,239,4.1533,33.7769,26.8233,67.7,2.6,113.2,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,240,4.1212,33.7813,26.8301,67.4,2.56,111.5,0.115,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,240,4.1949,33.7798,26.8213,67.7,2.59,112.6,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,240,4.165,33.781,26.8253,67.7,2.57,111.9,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,241,4.1144,33.781,26.8305,67.4,2.58,112.3,0.115,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,241,4.1983,33.7815,26.8223,67.8,2.57,111.6,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,241,4.1662,33.7827,26.8265,67.7,2.58,112.0,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,242,4.1094,33.7818,26.8317,67.4,2.61,113.3,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,242,4.196000000000001,33.7841,26.8246,67.7,2.53,109.9,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,242,4.158,33.7829,26.8275,67.7,2.57,111.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,243,4.1071,33.7823,26.8323,67.4,2.62,113.9,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,243,4.1854,33.7859,26.8271,67.6,2.51,109.0,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,243,4.1286,33.7812,26.8292,67.7,2.56,111.2,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,244,4.1797,33.7864,26.8281,67.8,2.49,108.3,0.115,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,244,4.1239,33.7814,26.8299,67.7,2.56,111.1,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,245,4.0844,33.7814,26.8339,67.3,2.52,109.5,0.115,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,245,4.1816,33.7906,26.8312,67.7,2.48,108.0,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,245,4.1279,33.7832,26.8309,67.7,2.56,111.3,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,246,4.0797,33.7834,26.836,67.2,2.5,108.8,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,246,4.1875,33.7921,26.8318,67.7,2.46,107.1,0.11199999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,246,4.1301,33.7841,26.8314,67.7,2.56,111.4,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,247,4.0723,33.7835,26.8369,67.5,2.53,110.0,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,247,4.1796,33.7943,26.8344,67.7,2.42,105.1,0.113,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,247,4.132,33.7851,26.831999999999997,66.7,2.55,110.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,248,4.0725,33.7864,26.8391,67.5,2.55,110.7,0.10300000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,248,4.178999999999999,33.7976,26.8371,67.8,2.37,103.2,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,248,4.133,33.7858,26.8324,67.7,2.52,109.6,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,249,4.0709,33.7899,26.8421,67.5,2.57,111.7,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,249,4.1679,33.8023,26.8419,67.8,2.35,102.2,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,249,4.1367,33.7868,26.8328,67.7,2.52,109.6,0.11800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,250,4.0907,33.7936,26.843000000000004,67.4,2.34,101.6,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,250,4.1601,33.804,26.8441,67.8,2.36,102.5,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,250,4.1353,33.7879,26.8339,67.7,2.52,109.3,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,251,4.1077,33.8026,26.8484,67.4,2.31,100.3,0.121,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,251,4.1546,33.8073,26.8473,67.8,2.36,102.6,0.111,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,251,4.1277,33.7879,26.8347,67.6,2.49,108.1,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,252,4.1143,33.8034,26.8484,67.4,2.33,101.4,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,252,4.1503,33.8096,26.8496,67.9,2.37,102.9,0.115,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,252,4.1257,33.7892,26.8359,67.7,2.45,106.5,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,253,4.1293,33.8071,26.8498,67.4,2.34,101.6,0.11199999999999999,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,253,4.132,33.8112,26.8527,67.8,2.28,99.0,0.111,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,253,4.126,33.7946,26.8402,67.7,2.41,104.7,0.113,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,254,4.1362,33.8092,26.8507,67.4,2.37,103.1,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,254,4.0984,33.809,26.8544,67.8,2.27,98.7,0.11599999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,254,4.1248,33.7971,26.8423,67.8,2.38,103.7,0.121,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,255,4.1382,33.8101,26.8512,67.4,2.37,103.2,0.114,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,255,4.0976,33.8103,26.8556,67.9,2.25,98.0,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,255,4.1209,33.8003,26.8452,67.7,2.37,102.9,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,256,4.1004,33.812,26.8566,67.9,2.27,98.6,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,256,4.1183,33.8016,26.8465,67.7,2.34,101.9,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,257,4.1365,33.8132,26.8539,67.4,2.26,98.3,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,257,4.1007,33.8131,26.8575,67.9,2.25,98.0,0.11599999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,257,4.1164,33.8026,26.8475,67.7,2.33,101.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,258,4.1306,33.8154,26.8562,67.4,2.28,99.2,0.11199999999999999,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,258,4.1,33.815,26.8591,67.8,2.24,97.3,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,258,4.1137,33.804,26.8489,67.7,2.3,100.0,0.10300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,259,4.1291,33.8166,26.8573,67.4,2.3,100.2,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,259,4.1003,33.8152,26.8592,67.8,2.22,96.6,0.122,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,259,4.1148,33.8075,26.8516,67.8,2.3,100.0,0.102,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,260,4.1009,33.8159,26.8597,67.9,2.21,95.9,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,260,4.1164,33.8103,26.8536,67.8,2.27,98.6,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,261,4.1283,33.8173,26.858,67.5,2.23,96.7,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,261,4.1023,33.8164,26.8599,67.7,2.2,95.7,0.122,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,261,4.1160000000000005,33.8111,26.8543,67.8,2.26,98.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,262,4.1239,33.817,26.8582,67.5,2.23,96.8,0.11900000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,262,4.1029,33.8176,26.8608,67.4,2.17,94.5,0.11800000000000001,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,262,4.1134,33.8129,26.855999999999998,67.8,2.26,98.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,263,4.1184,33.8161,26.858,67.5,2.22,96.5,0.11,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,263,4.1062,33.8204,26.8627,67.8,2.17,94.3,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,263,4.1123,33.8142,26.8572,67.9,2.25,97.9,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,264,4.1171,33.816,26.8581,67.5,2.23,97.0,0.11800000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,264,4.1059,33.8222,26.8642,67.8,2.17,94.6,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,264,4.1121,33.8151,26.8579,67.9,2.25,97.8,0.12300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,265,4.1172,33.8181,26.8597,67.4,2.2,95.8,0.11699999999999999,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,265,4.1053,33.8238,26.8655,67.8,2.2,95.5,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,265,4.1122,33.8156,26.8583,67.8,2.25,98.0,0.12,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,266,4.1048,33.8246,26.8662,67.8,2.11,91.9,0.125,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,266,4.113,33.8157,26.8583,67.9,2.24,97.6,0.11800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,267,4.1227,33.8219,26.8622,67.5,2.16,94.0,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,267,4.1047,33.8253,26.8668,67.8,2.13,92.6,0.122,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,267,4.1136,33.8157,26.8582,67.9,2.2,95.8,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,268,4.1251,33.8239,26.8635,67.5,2.17,94.3,0.11599999999999999,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,268,4.1043,33.8263,26.8676,67.9,2.11,91.9,0.111,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,268,4.1149,33.8159,26.8582,67.9,2.19,95.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,269,4.1261,33.8273,26.8661,67.5,2.17,94.4,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,269,4.1039,33.8271,26.8683,67.9,2.12,92.0,0.12,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,269,4.117,33.8186,26.8602,67.9,2.2,95.6,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,270,4.1259,33.8286,26.8672,67.5,2.2,95.8,0.109,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,270,4.1036,33.8272,26.8684,67.9,2.1,91.2,0.11599999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,270,4.1161,33.8205,26.8618,67.9,2.17,94.6,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,271,4.1215,33.8297,26.8685,67.4,2.09,90.9,0.11699999999999999,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,271,4.1026,33.8286,26.8696,67.8,2.12,92.0,0.113,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,271,4.1166,33.8216,26.8626,67.9,2.18,94.8,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,272,4.114,33.830999999999996,26.8703,67.5,2.08,90.3,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,272,4.1025,33.8289,26.8698,67.8,2.09,91.0,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,272,4.1167,33.823,26.8637,67.9,2.17,94.5,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,273,4.1058,33.830999999999996,26.8712,67.5,2.1,91.3,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,273,4.1027,33.8289,26.8698,67.9,2.1,91.1,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,273,4.1181,33.8239,26.8643,67.9,2.16,93.9,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,274,4.1018,33.8306,26.8713,67.5,2.1,91.3,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,274,4.1025,33.8292,26.8701,67.9,2.08,90.2,0.121,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,274,4.1201,33.8262,26.8659,67.8,2.14,92.9,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,275,4.0945,33.8336,26.8744,67.5,2.03,88.1,0.115,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,275,4.1024,33.8306,26.8712,67.9,2.12,92.2,0.11699999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,275,4.12,33.8271,26.8666,67.8,2.13,92.6,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,276,4.0982,33.8371,26.8768,67.5,2.01,87.5,0.115,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,276,4.1026,33.832,26.8723,67.9,2.05,89.3,0.127,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,276,4.1193,33.8273,26.8668,67.9,2.12,92.1,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,277,4.0955,33.8378,26.8776,67.5,2.02,88.0,0.125,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,277,4.1026,33.833,26.8731,67.9,2.03,88.1,0.121,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,277,4.1154,33.8282,26.868000000000002,67.9,2.07,89.9,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,278,4.0937,33.8382,26.8781,67.4,2.05,89.0,0.135,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,278,4.1029,33.8339,26.8738,67.9,2.01,87.4,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,278,4.1125,33.8307,26.8702,67.9,2.04,88.9,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,279,4.093,33.8384,26.8784,67.5,1.99,86.4,0.11199999999999999,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,279,4.1059,33.8363,26.8754,67.9,2.03,88.1,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,279,4.1173,33.8341,26.8725,67.9,2.02,87.7,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,280,4.0997,33.8413,26.88,67.5,1.95,84.6,0.114,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,280,4.1081,33.8384,26.8768,67.9,1.97,85.5,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,280,4.1199,33.8381,26.8754,67.9,1.99,86.4,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,281,4.1045,33.8445,26.881999999999998,67.5,1.96,85.2,0.113,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,281,4.1081,33.8384,26.8768,67.9,2.0,87.0,0.11199999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,281,4.1174,33.8401,26.8772,67.9,1.97,85.8,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,282,4.0931,33.8438,26.8827,67.5,1.97,85.4,0.114,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,282,4.1080000000000005,33.8385,26.8769,67.9,1.96,85.3,0.125,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,282,4.1129,33.8414,26.8787,67.8,1.96,85.2,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,283,4.0813,33.8453,26.8851,67.5,1.94,84.4,0.12300000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,283,4.1079,33.8395,26.8777,67.9,2.02,87.6,0.109,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,283,4.1073,33.8432,26.8807,67.7,1.94,84.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,284,4.0807,33.8455,26.8853,67.5,1.95,84.6,0.122,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,284,4.1036,33.8424,26.8805,67.9,2.0,87.1,0.121,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,284,4.1024,33.846,26.8835,67.8,1.93,83.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,285,4.0807,33.8463,26.8859,67.5,1.93,84.0,0.131,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,285,4.0978,33.845,26.8831,67.9,1.99,86.6,0.11199999999999999,0.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,285,4.1012,33.8472,26.8845,67.9,1.93,84.0,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,286,4.0817,33.8476,26.8869,67.6,1.91,83.1,0.11199999999999999,
