File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,280.0,4.5301,33.8685,26.8562,,2.34,101.7,0.063,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,280.3,4.5103,33.8709,26.8602,,2.3,100.2,0.059000000000000004,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,280.9,4.5233,33.8759,26.8628,,2.29,99.6,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,281.0,4.7076,33.89,26.8538,,2.35,102.0,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,281.0,4.4977,33.868,26.8593,,2.31,100.5,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,281.0,4.5256,33.8679,26.8562,,2.32,101.0,0.061,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,282.0,4.7054,33.8904,26.8544,,2.34,101.6,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,282.0,4.6059,33.891999999999996,26.8666,,2.27,98.7,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,282.0,4.5057,33.8722,26.8617,,2.29,99.6,0.06,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,282.0,4.5177,33.868,26.8571,,2.31,100.2,0.06,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,283.0,4.6957,33.8925,26.8571,,2.33,101.2,0.062,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,283.0,4.6043,33.8939,26.8683,,2.26,98.4,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,283.0,4.5058,33.8732,26.8625,,2.27,98.8,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,283.0,4.5099,33.8693,26.859,,2.29,99.3,0.061,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,284.0,4.6835,33.8937,26.8594,,2.33,101.1,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,284.0,4.5903,33.8939,26.8698,,2.26,98.1,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,284.0,4.4991,33.8737,26.8636,,2.27,98.5,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,284.0,4.5007,33.8723,26.8624,,2.27,98.8,0.061,,0.0
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,284.5,4.489,33.8762,26.8667,,2.27,98.8,0.061,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,285.0,4.6787,33.8936,26.8599,,2.32,100.9,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,285.0,4.4922,33.8747,26.8652,,2.25,97.9,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,285.4,4.6056,33.8979,26.8713,,2.24,97.3,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,285.7,4.4848,33.8763,26.8672,,2.25,97.9,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,285.8,4.678,33.8934,26.8598,,2.31,100.6,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,286.0,4.6124,33.9008,26.8728,,2.23,96.7,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,287.0,4.6718,33.8944,26.8613,,2.31,100.3,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,287.0,4.6152,33.9023,26.8737,,2.21,96.3,0.069,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,287.9,4.6675,33.8945,26.8618,,2.3,100.0,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,288.0,4.6037,33.9041,26.8764,,2.2,95.6,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,288.0,4.4497,33.8742,26.8693,,2.24,97.5,0.061,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,288.5,4.4876,33.8806,26.8704,,2.28,99.3,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,289.0,4.6725,33.8941,26.8609,,2.29,99.6,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,289.0,4.5971,33.905,26.8779,,2.18,94.9,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,289.0,4.4947,33.8814,26.8702,,2.25,98.0,0.059000000000000004,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,289.0,4.4502,33.8736,26.8688,,2.22,96.5,0.061,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,290.0,4.6521,33.8975,26.8659,,2.28,99.2,0.062,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,290.0,4.5959,33.9053,26.8782,,2.18,94.7,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,290.0,4.577,33.8999,26.875999999999998,,2.22,96.4,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,290.0,4.4423,33.8747,26.8705,,2.2,95.6,0.061,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,291.0,4.6463,33.8976,26.8666,,2.28,99.1,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,291.0,4.5937,33.9034,26.877,,2.2,95.8,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,291.0,4.44,33.8753,26.8713,,2.19,95.2,0.062,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,291.4,4.5935,33.9053,26.8785,,2.2,95.6,0.065,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,291.9,4.5889,33.906,26.8795,,2.19,95.1,0.062,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,292.0,4.6437,33.8975,26.8668,,2.27,98.7,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,292.0,4.5948,33.9035,26.8769,,2.19,95.4,0.062,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,292.0,4.4402,33.8758,26.8716,,2.18,95.0,0.062,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,292.7,4.6424,33.8988,26.868000000000002,,2.26,98.4,0.06,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,292.8,4.4422,33.8772,26.8725,,2.18,94.6,0.06,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,293.0,4.5826,33.9071,26.8811,,2.17,94.5,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,293.0,4.5895,33.9039,26.8778,,2.19,95.2,0.062,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,294.0,4.5823,33.9071,26.8811,,2.16,94.0,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,294.0,4.5829,33.9047,26.8792,,2.18,94.9,0.062,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,294.5,4.5803,33.9076,26.8817,,2.16,94.0,0.062,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,295.0,4.5833,33.9068,26.8808,,2.17,94.6,0.06,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,295.4,4.4371,33.8799,26.8752,,2.2,95.8,0.061,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,296.0,4.5803,33.9075,26.8817,,2.17,94.4,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,296.0,4.4357,33.8798,26.8753,,2.19,95.3,0.063,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,296.2,4.6195,33.9014,26.8725,,2.26,98.4,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,296.2,4.5743,33.908,26.8827,,2.16,94.0,0.075,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,297.0,4.617,33.9019,26.8732,,2.25,97.7,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,297.0,4.5738,33.9083,26.883000000000003,,2.15,93.7,0.063,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,297.0,4.5784,33.9075,26.8819,,2.16,94.0,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,297.0,4.4315,33.8807,26.8765,,2.17,94.1,0.061,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,298.0,4.6145,33.9019,26.8735,,2.23,96.7,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,298.0,4.574,33.9082,26.8829,,2.15,93.6,0.062,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,298.0,4.5765,33.9079,26.8824,,2.16,94.0,0.06,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,298.0,4.4274,33.8832,26.8789,,2.14,93.1,0.061,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,298.6,4.5736,33.909,26.8836,,2.17,94.1,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,298.9,4.5738,33.9085,26.8832,,2.15,93.3,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,299.0,4.6113,33.9025,26.8743,,2.21,96.0,0.062,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,299.0,4.4262,33.8852,26.8806,,2.13,92.7,0.06,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,300.0,4.6083,33.9029,26.875,,2.2,95.6,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,300.0,4.5717,33.909,26.8838,,2.15,93.3,0.061,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,300.0,4.4413,33.8904,26.8831,,2.12,92.1,0.06,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,300.4,4.569,33.9087,26.8838,,2.17,94.3,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,301.0,4.6067,33.9029,26.8751,,2.2,95.6,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,301.0,4.5601,33.9107,26.8864,,2.14,93.1,0.062,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,301.0,4.5657,33.9093,26.8847,,2.16,93.7,0.06,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,301.0,4.4685,33.8967,26.8852,,2.1,91.5,0.062,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,302.0,4.5567,33.9108,26.8869,,2.13,92.8,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,302.0,4.5616,33.9099,26.8856,,2.14,93.1,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,302.3,4.5981,33.9044,26.8773,,2.19,95.0,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,302.6,4.5948,33.905,26.8781,,2.18,94.7,0.062,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,303.0,4.5591,33.9103,26.8862,,2.14,92.9,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,304.0,4.5541,33.911,26.8873,,2.13,92.6,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,304.4,4.5844,33.907,26.8808,,2.17,94.5,0.062,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,305.0,4.5768,33.9082,26.8826,,2.17,94.2,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,305.0,4.5463,33.9125,26.8893,,2.12,92.3,0.062,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,305.1,4.5522,33.9115,26.8879,,2.12,92.2,0.063,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,306.0,4.5735,33.9085,26.8832,,2.16,93.7,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,306.0,4.5447,33.9127,26.8897,,2.12,92.0,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,306.0,4.5393,33.9138,26.8911,,2.11,91.7,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,307.0,4.57,33.9091,26.8841,,2.14,93.2,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,307.0,4.5417,33.913000000000004,26.8902,,2.11,91.7,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,307.0,4.5374,33.9141,26.8916,,2.1,91.2,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,308.0,4.565,33.9097,26.8851,,2.14,92.9,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,308.0,4.5391,33.9134,26.8908,,2.1,91.4,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,308.0,4.5315,33.9145,26.8925,,2.09,91.0,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,309.0,4.56,33.9104,26.8862,,2.13,92.4,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,309.0,4.5363,33.9144,26.8919,,2.09,90.9,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,309.0,4.5211,33.9155,26.8944,,2.09,90.8,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,309.8,4.5575,33.9111,26.886999999999997,,2.12,92.3,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,310.1,4.5152,33.9155,26.8951,,2.08,90.3,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,310.9,4.5118,33.9162,26.896,,2.07,90.0,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,311.1,4.5354,33.9142,26.8919,,2.1,91.3,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,312.0,4.533,33.9146,26.8924,,2.09,91.0,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,312.4,4.5047,33.9176,26.8979,,2.07,90.1,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,312.9,4.503,33.9176,26.8981,,2.06,89.8,0.063,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,313.0,4.5236,33.9155,26.8942,,2.08,90.5,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,313.1,4.537,33.9141,26.8916,,2.11,91.7,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,313.6,4.5146,33.9168,26.8962,,2.07,90.1,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,314.0,4.5301,33.9153,26.8933,,2.09,91.0,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,314.0,4.5016,33.9178,26.8984,,2.06,89.5,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,314.8,4.5009,33.9182,26.8988,,2.06,89.4,0.062,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,315.0,4.527,33.9155,26.8938,,2.08,90.3,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,315.0,4.5042,33.9165,26.8971,,2.06,89.7,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,316.0,4.5231,33.9157,26.8944,,2.07,89.9,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,316.0,4.4875,33.9153,26.8979,,2.05,89.0,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,316.0,4.4994,33.9183,26.899,,2.05,89.2,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,317.0,4.515,33.9165,26.8959,,2.06,89.6,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,317.0,4.4837,33.9154,26.8984,,2.04,88.6,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,317.0,4.4973,33.9189,26.8997,,2.05,89.0,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,317.8,4.4821,33.916,26.8991,,2.04,88.8,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,317.9,4.5071,33.918,26.8979,,2.05,89.3,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,318.0,4.4912,33.9196,26.9009,,2.04,88.8,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,319.0,4.4901,33.9205,26.9018,,2.04,88.6,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,319.4,4.4828,33.9162,26.8991,,2.04,88.9,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,320.0,4.4811,33.9171,26.9,,2.04,88.5,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,320.0,4.4888,33.9211,26.9024,,2.03,88.2,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,320.2,4.4988,33.9197,26.9002,,2.06,89.5,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,321.0,4.4968,33.9201,26.9007,,2.04,88.9,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,321.0,4.4844,33.9183,26.9006,,2.04,88.5,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,321.0,4.4845,33.9227,26.9041,,2.03,88.2,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,322.0,4.494,33.9207,26.9015,,2.03,88.3,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,322.0,4.4863,33.9189,26.9009,,2.03,88.3,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,322.0,4.4812,33.9238,26.9053,,2.02,87.9,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,323.0,4.4928,33.9209,26.9018,,2.03,88.1,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,323.0,4.4893,33.9197,26.9012,,2.03,88.3,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,323.0,4.4802,33.924,26.9056,,2.01,87.6,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,323.8,4.4794,33.9246,26.9062,,2.02,87.6,0.062,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,324.0,4.4929,33.9219,26.9026,,2.02,88.0,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,324.0,4.4898,33.9211,26.9023,,2.03,88.2,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,324.9,4.4727,33.9255,26.9076,,2.0,87.1,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,325.0,4.4881,33.9233,26.9042,,2.02,87.8,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,325.0,4.489,33.9221,26.9032,,2.02,87.9,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,326.0,4.4843,33.9241,26.9052,,2.01,87.4,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,326.0,4.486000000000001,33.923,26.9042,,2.02,87.9,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,326.0,4.463,33.9253,26.9085,,1.99,86.7,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,327.0,4.4808,33.9248,26.9062,,2.0,87.1,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,327.0,4.4797,33.9241,26.9057,,2.01,87.3,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,327.0,4.4586,33.9256,26.9092,,1.98,86.2,0.06,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,328.0,4.4774,33.9253,26.9069,,2.0,87.0,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,328.0,4.4762,33.9247,26.9066,,2.0,87.0,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,328.0,4.4633,33.9284,26.9109,,1.98,85.9,0.061,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,328.6,4.474,33.9265,26.9083,,2.0,87.0,0.06,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,329.0,4.4579,33.93,26.9128,,1.97,85.6,0.06,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,329.1,4.4737,33.9253,26.9073,,1.99,86.7,0.061,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,330.0,4.4562,33.9302,26.9131,,1.97,85.7,0.061,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,330.1,4.4717,33.9259,26.908,,1.99,86.7,0.063,,
