File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,633.0,3.4784,34.2223,27.2453,59.2,0.51,22.2,0.07400000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,633.0,3.4644,34.2243,27.2482,59.2,0.49,21.2,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,633.0,3.4354,34.2327,27.2577,59.1,0.49,21.5,0.073,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,633.6,3.4771,34.2228,27.2458,59.2,0.51,22.3,0.077,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,634.0,3.4519,34.2303,27.2542,59.2,0.48,21.0,0.077,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,634.0,3.4632,34.2249,27.2488,59.2,0.49,21.2,0.08,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,634.0,3.4339,34.2329,27.258000000000003,59.1,0.49,21.4,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,635.0,3.4487,34.2312,27.2552,59.3,0.48,21.0,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,635.0,3.4622,34.2253,27.2492,59.2,0.49,21.2,0.081,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,635.0,3.4318,34.2334,27.2586,59.1,0.49,21.5,0.073,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,635.1,3.4755,34.2231,27.2462,59.2,0.51,22.3,0.07200000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,636.0,3.4745,34.2236,27.2467,59.2,0.51,22.3,0.07400000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,636.0,3.4614,34.2255,27.2494,59.2,0.49,21.2,0.081,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,636.0,3.4293,34.234,27.2593,59.1,0.49,21.5,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,636.1,3.4442,34.2327,27.2568,59.2,0.48,20.9,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,637.0,3.4413,34.2331,27.2574,59.2,0.48,20.9,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,637.0,3.4711,34.2246,27.2478,59.2,0.51,22.2,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,637.0,3.4589,34.2261,27.2502,59.2,0.49,21.2,0.081,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,637.0,3.4264,34.2345,27.26,59.0,0.49,21.4,0.07400000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,638.0,3.4392,34.2334,27.2579,59.2,0.48,20.9,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,638.0,3.466,34.2255,27.249000000000002,59.2,0.51,22.2,0.073,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,638.0,3.4546,34.2272,27.2515,59.2,0.49,21.2,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,638.0,3.4239,34.235,27.2606,59.0,0.49,21.5,0.073,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,639.0,3.4377,34.2337,27.2583,59.3,0.48,20.9,0.08,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,639.0,3.4492,34.2289,27.2533,59.2,0.49,21.2,0.079,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,639.1,3.4610000000000003,34.2268,27.2505,59.2,0.51,22.2,0.07400000000000001,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,639.3,3.4227,34.2354,27.2611,59.1,0.5,21.5,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,640.0,3.4347,34.2345,27.2592,59.3,0.48,20.9,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,640.0,3.4598,34.2271,27.2509,59.2,0.51,22.2,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,640.0,3.4475,34.2292,27.2537,59.2,0.49,21.2,0.077,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,640.0,3.4219999999999997,34.2355,27.2612,59.1,0.5,21.5,0.07400000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,641.0,3.4312,34.2357,27.2605,59.3,0.48,20.9,0.08,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,641.0,3.4594,34.2272,27.250999999999998,59.2,0.51,22.2,0.073,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,641.0,3.4206,34.2359,27.2617,59.1,0.49,21.5,0.078,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,641.1,3.4463,34.2299,27.2544,59.2,0.49,21.2,0.08,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,642.0,3.4301,34.2362,27.261,59.2,0.48,20.8,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,642.0,3.4589999999999996,34.2275,27.2513,59.2,0.51,22.2,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,642.0,3.4453,34.2302,27.2547,59.2,0.49,21.2,0.078,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,642.0,3.4195,34.2362,27.261999999999997,59.1,0.49,21.4,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,642.9,3.4286,34.236999999999995,27.2618,59.2,0.48,20.8,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,643.0,3.4572,34.228,27.2518,59.2,0.51,22.2,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,643.0,3.4444,34.2303,27.2549,59.2,0.49,21.2,0.078,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,643.0,3.4191,34.2365,27.2623,59.1,0.49,21.5,0.07200000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,644.0,3.4557,34.2286,27.2525,59.1,0.51,22.2,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,644.0,3.4438,34.2307,27.2553,59.2,0.49,21.2,0.08,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,644.0,3.4184,34.236999999999995,27.2627,59.0,0.49,21.4,0.073,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,645.0,3.4268,34.2376,27.2624,59.3,0.48,20.7,0.07400000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,645.0,3.4543,34.2288,27.2528,59.2,0.51,22.2,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,645.0,3.4416,34.2313,27.256,59.2,0.49,21.2,0.076,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,645.0,3.4179,34.2374,27.2631,59.1,0.49,21.4,0.073,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,646.0,3.4251,34.2385,27.2633,59.3,0.48,20.7,0.078,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,646.0,3.4513,34.23,27.254,59.2,0.51,22.2,0.07200000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,646.0,3.4394,34.2321,27.2568,59.2,0.49,21.2,0.081,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,646.0,3.4178,34.2376,27.2633,59.0,0.49,21.4,0.077,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,647.0,3.4243,34.2388,27.2636,59.3,0.47,20.6,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,647.0,3.4493,34.2309,27.2549,59.3,0.51,22.2,0.073,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,647.0,3.4389,34.2326,27.2573,59.2,0.49,21.2,0.078,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,647.0,3.4171,34.2381,27.2637,59.1,0.49,21.4,0.077,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,648.0,3.4239,34.239000000000004,27.2638,59.3,0.47,20.6,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,648.0,3.4479,34.2314,27.2554,59.2,0.51,22.1,0.07200000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,648.0,3.4373,34.2336,27.2582,59.2,0.49,21.1,0.081,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,648.0,3.4154,34.2388,27.2645,59.1,0.49,21.4,0.07400000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,648.6,3.4236,34.2394,27.2642,59.2,0.47,20.6,0.079,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,649.0,3.445,34.2324,27.2565,59.2,0.51,22.1,0.07400000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,649.0,3.4337,34.2354,27.26,59.2,0.49,21.1,0.077,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,649.0,3.4107,34.2399,27.2658,59.1,0.49,21.4,0.07200000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,650.0,3.4442,34.2328,27.2569,59.2,0.51,22.1,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,650.0,3.4259,34.2374,27.2623,59.2,0.49,21.1,0.076,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,650.0,3.4089,34.2405,27.2664,59.1,0.49,21.4,0.07200000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,650.1,3.4225,34.2397,27.2645,59.3,0.47,20.6,0.076,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,651.0,3.4215,34.2401,27.2649,59.2,0.47,20.6,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,651.0,3.4437,34.2329,27.256999999999998,59.2,0.51,22.1,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,651.0,3.4242,34.238,27.263,59.2,0.49,21.1,0.078,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,651.0,3.4061,34.2409,27.267,59.1,0.5,21.5,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,652.0,3.4193,34.2408,27.2657,59.3,0.47,20.6,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,652.0,3.4434,34.2332,27.2573,59.2,0.51,22.1,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,652.0,3.4236,34.2382,27.2632,59.2,0.48,21.0,0.075,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,652.0,3.4037,34.2417,27.2679,59.1,0.5,21.5,0.073,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,652.9,3.4174,34.2417,27.2666,59.3,0.47,20.6,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,653.0,3.4423,34.2336,27.2577,59.2,0.51,22.1,0.073,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,653.0,3.4201,34.2392,27.2643,59.2,0.48,21.0,0.076,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,653.0,3.4016,34.2423,27.2686,59.0,0.5,21.6,0.078,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,654.0,3.4187,34.2392,27.2645,59.2,0.48,21.0,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,654.0,3.3999,34.2429,27.2692,59.1,0.5,21.6,0.078,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,654.1,3.4389999999999996,34.2347,27.2589,59.2,0.51,22.2,0.07400000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,655.0,3.4389,34.2347,27.2589,59.1,0.51,22.1,0.073,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,655.0,3.4181,34.2396,27.2648,59.0,0.48,21.0,0.075,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,655.0,3.3985,34.2434,27.2697,59.1,0.5,21.6,0.076,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,655.1,3.4167,34.2421,27.267,59.3,0.47,20.6,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,656.0,3.4166,34.2421,27.267,59.2,0.47,20.6,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,656.0,3.4389,34.2348,27.259,59.2,0.51,22.1,0.075,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,656.0,3.398,34.2437,27.27,59.1,0.5,21.6,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,656.1,3.4181,34.2396,27.2648,59.1,0.49,21.1,0.077,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,657.0,3.4153,34.2426,27.2675,59.3,0.47,20.6,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,657.0,3.4375,34.2353,27.2596,59.2,0.51,22.1,0.073,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,657.0,3.4174,34.2397,27.265,59.2,0.48,21.0,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,657.0,3.3978,34.2439,27.2702,59.1,0.5,21.6,0.07400000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,658.0,3.4139,34.2432,27.2681,59.3,0.47,20.6,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,658.0,3.435,34.2361,27.2604,59.2,0.51,22.1,0.073,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,658.0,3.4128,34.2409,27.2664,59.2,0.48,21.0,0.077,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,658.0,3.3968,34.2444,27.2707,59.1,0.5,21.6,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,659.0,3.4129,34.2432,27.2682,59.3,0.47,20.6,0.076,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,659.0,3.4314,34.2372,27.2617,59.2,0.51,22.0,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,659.0,3.4121,34.2413,27.2668,59.2,0.48,21.0,0.077,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,659.0,3.3939999999999997,34.2454,27.2718,59.1,0.5,21.6,0.077,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,660.0,3.4115,34.244,27.269000000000002,59.1,0.47,20.6,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,660.0,3.4268,34.2392,27.2637,59.2,0.51,22.0,0.07400000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,660.0,3.4112,34.2426,27.2679,59.2,0.48,21.0,0.075,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,660.0,3.3899,34.2467,27.2732,59.1,0.5,21.6,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,660.8,3.41,34.2445,27.2695,59.2,0.47,20.6,0.076,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,661.0,3.4257,34.2402,27.2646,59.2,0.5,21.9,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,661.0,3.4118,34.244,27.2689,59.2,0.48,20.9,0.076,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,661.0,3.3882,34.2472,27.2738,59.0,0.5,21.6,0.073,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,662.0,3.4252,34.2404,27.2648,59.2,0.5,21.9,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,662.0,3.4103,34.2449,27.2698,59.2,0.48,20.9,0.076,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,662.0,3.3871,34.2475,27.2741,59.1,0.5,21.6,0.07200000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,662.2,3.4054,34.2448,27.2702,59.3,0.47,20.6,0.077,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,662.9,3.4093,34.2456,27.2705,59.2,0.48,20.9,0.076,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,663.0,3.404,34.245,27.2705,59.3,0.48,20.7,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,663.0,3.4232,34.2409,27.2654,59.2,0.5,21.9,0.075,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,663.0,3.3866,34.2478,27.2744,59.1,0.5,21.6,0.077,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,664.0,3.4003,34.2458,27.2715,59.3,0.48,20.7,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,664.0,3.4189999999999996,34.2422,27.2668,59.2,0.5,21.8,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,664.0,3.4078,34.2459,27.2708,59.2,0.48,20.9,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,664.0,3.3859,34.2482,27.2748,59.1,0.5,21.6,0.075,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,664.9,3.3968,34.2468,27.2726,59.3,0.48,20.7,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,665.0,3.4135,34.2441,27.2689,59.2,0.5,21.8,0.07400000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,665.0,3.4067,34.246,27.271,59.2,0.48,20.9,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,665.0,3.3851,34.2485,27.2751,59.1,0.5,21.6,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,666.0,3.4104,34.2457,27.2704,59.2,0.5,21.7,0.07400000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,666.0,3.4045,34.2461,27.2713,59.1,0.48,20.9,0.08,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,666.0,3.384,34.249,27.2756,59.0,0.5,21.6,0.07400000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,667.0,3.409,34.2467,27.2714,59.2,0.5,21.6,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,667.0,3.4027,34.2467,27.272,59.2,0.48,20.9,0.077,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,667.0,3.3834,34.2493,27.2759,59.1,0.5,21.6,0.07400000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,667.1,3.3938,34.2477,27.2736,59.1,0.48,20.8,0.077,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,668.0,3.3918,34.2482,27.2742,59.3,0.48,20.8,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,668.0,3.4078,34.2473,27.272,59.2,0.5,21.6,0.071,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,668.0,3.4016,34.2471,27.2724,59.2,0.48,20.9,0.076,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,668.0,3.3821,34.25,27.2766,59.1,0.5,21.6,0.07200000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,669.0,3.3907,34.2486,27.2746,59.3,0.48,20.8,0.076,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,669.0,3.4072,34.2479,27.2725,59.2,0.5,21.6,0.073,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,669.0,3.3997,34.2478,27.2731,59.2,0.48,20.9,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,669.0,3.3817,34.2504,27.2769,59.1,0.5,21.6,0.076,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,670.0,3.3917,34.249,27.2749,59.3,0.48,20.8,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,670.0,3.4049,34.2493,27.2738,59.2,0.5,21.5,0.07200000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,670.0,3.3989999999999996,34.2482,27.2735,59.2,0.48,20.9,0.078,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,670.0,3.3812,34.2506,27.2771,59.1,0.5,21.6,0.078,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,671.0,3.3899,34.249,27.275,59.2,0.48,20.9,0.078,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,671.0,3.4033,34.2507,27.2751,59.2,0.49,21.4,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,671.0,3.3989999999999996,34.2492,27.2743,59.2,0.48,20.9,0.08,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,671.0,3.3797,34.2511,27.2777,59.1,0.5,21.6,0.076,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,671.8,3.3879,34.2495,27.2756,59.2,0.48,20.9,0.077,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,672.0,3.4035,34.2513,27.2756,59.2,0.49,21.4,0.076,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,672.0,3.3988,34.25,27.275,59.2,0.48,20.9,0.08,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,672.0,3.3794,34.2516,27.2781,59.1,0.5,21.6,0.07400000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,673.0,3.4033,34.2514,27.2757,59.2,0.49,21.3,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,673.0,3.3952,34.25,27.2753,59.2,0.48,20.9,0.079,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,673.0,3.3778,34.2522,27.2787,59.2,0.5,21.6,0.076,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,673.2,3.3833,34.2497,27.2762,59.3,0.48,20.9,0.076,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,674.0,3.3816,34.2501,27.2767,59.3,0.48,20.9,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,674.0,3.403,34.2518,27.276,59.2,0.49,21.3,0.075,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,674.0,3.3923,34.2501,27.2757,59.2,0.48,20.9,0.078,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,674.0,3.3766,34.2525,27.2791,59.1,0.5,21.7,0.073,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,675.0,3.3789,34.2506,27.2774,59.2,0.48,20.9,0.075,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,675.0,3.4024,34.251999999999995,27.2762,59.2,0.49,21.3,0.07400000000000001,
